ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Popularity
3EFEuJWkInGzJXM5URUEkW,0.633,0.9329999999999999,11,-2.355,1,0.05,0.114,0.0,0.217,0.565,115.037,168520,4,2007,42.0
5DslmqqDY6gm4baR6hb0Gt,0.85,0.941,2,-2.752,1,0.0486,0.0361,0.265,0.16899999999999998,0.141,140.05100000000002,274295,4,2018,8.0
6BaabxHQIfVP2uiQrfXv5w,0.764,0.79,1,-1.844,1,0.40299999999999997,0.0766,0.0041600000000000005,0.273,0.365,144.97899999999998,238345,4,2018,33.0
14PlDNjNh3pXyHXzkhX8n5,0.599,0.857,7,-5.7,1,0.299,0.0321,0.0,0.4,0.469,187.985,151915,4,2018,63.0
1IAXNUBElJrYf58IpJWQQ5,0.79,0.9670000000000001,10,-7.351,0,0.0712,0.000394,0.784,0.0873,0.743,124.995,232361,4,2019,19.0
7Am832dA5akvZPZ7Ptjw9R,0.265,0.97,1,-3.676,0,0.113,0.00562,0.145,0.29100000000000004,0.149,147.888,211600,3,2017,15.0
6eyQfn7k9PJJQH1oaWIpmp,0.657,0.7390000000000001,6,-9.523,1,0.0559,0.0118,0.542,0.0832,0.067,140.019,219429,4,2017,11.0
0d7KQih99OE6xaEFz8lXo5,0.711,0.7829999999999999,1,-7.837999999999999,1,0.0462,0.0195,0.895,0.0422,0.456,126.975,226772,4,2019,1.0
6JppK3teNutjL2osNmp9il,0.6409999999999999,0.9940000000000001,5,-5.434,1,0.0574,0.00279,0.0396,0.31,0.22899999999999998,135.014,376944,4,2019,5.0
5afbldbia7awpS6KE6ph85,0.37200000000000005,0.62,6,-9.865,1,0.11199999999999999,0.0746,0.000413,0.233,0.44799999999999995,164.012,143535,3,2016,48.0
0QSjDXqCs85uEcNEUndh6n,0.919,0.687,7,-4.405,1,0.223,0.0746,0.0,0.3,0.633,210.076,216413,4,2004,27.0
4OfkkVn6dtbOH9OH3aDEN6,0.37200000000000005,0.528,6,-5.472,1,0.038,0.126,0.0,0.20600000000000002,0.124,142.156,133961,4,2020,29.0
4h4V2bqFxRIizMvXg1aUGf,0.75,0.6409999999999999,0,-10.712,1,0.0427,0.0031,0.57,0.0623,0.5379999999999999,125.009,355760,4,2016,6.0
4W3zam9zzas14ZRnj70FMS,0.7340000000000001,0.584,2,-11.193,1,0.281,0.0561,0.0,0.0831,0.736,163.976,108033,4,2019,51.0
1JoS1o9BQ0Lwhtt5aEQwX6,0.537,0.677,4,-8.412,0,0.0317,0.0706,0.863,0.11199999999999999,0.161,135.013,227556,4,2019,9.0
4RsTfAuTiUyL7GKGPiNC0w,0.767,0.9309999999999999,11,-1.472,0,0.26899999999999996,0.0397,0.0,0.182,0.474,145.938,113150,4,2019,61.0
5n1WeUNWJIjs9ueYD4v0Pt,0.622,0.638,0,-6.291,1,0.043,0.129,1e-05,0.36200000000000004,0.6459999999999999,140.005,172357,4,2018,54.0
3lu9bAKGagm20naBFpomZI,0.54,0.924,0,-3.4419999999999997,1,0.0574,0.0028899999999999998,0.085,0.34700000000000003,0.583,149.986,325866,4,2015,5.0
6bCyFnkke0wmzq51TQojez,0.474,0.797,1,-10.549000000000001,0,0.0423,0.264,0.873,0.10400000000000001,0.17,131.94299999999998,297747,4,2019,5.0
3WdYF0MLo2W9flzksSNS6o,0.82,0.8540000000000001,1,-4.1530000000000005,1,0.22,0.239,0.0,0.359,0.574,205.24599999999998,192440,4,2007,8.0
6RiMRVxOiEYd4QSu1cxrls,0.9259999999999999,0.444,1,-9.024,1,0.254,0.20600000000000002,0.0,0.124,0.389,140.085,236587,4,2018,52.0
2RG7Ck3xxVPNYv1d9aEFyh,0.505,0.982,9,-2.512,0,0.337,0.10800000000000001,0.0,0.268,0.42100000000000004,155.065,256452,4,2020,27.0
5KRodDC46zAvduTMh8E1sO,0.8190000000000001,0.499,1,-13.600999999999999,1,0.22699999999999998,0.0219,0.0,0.107,0.504,160.02100000000002,135053,4,2017,28.0
1ll3hRNMNgm5Ggpmg3mUHg,0.7979999999999999,0.9590000000000001,11,-4.41,0,0.0507,6.95e-05,0.925,0.0426,0.564,126.007,447228,4,2014,25.0
1aUyNhxVJnaPTilr25CcNm,0.568,0.6779999999999999,7,-9.365,0,0.147,0.129,0.00028199999999999997,0.0915,0.066,169.956,136589,4,2020,3.0
72YLxS2LUpuP72zqG2KW3T,0.506,0.909,9,-4.157,0,0.0678,0.00232,0.46299999999999997,0.314,0.127,173.97799999999998,275962,4,2019,31.0
4QhCokC5zIDzoFs2e4GMvo,0.7040000000000001,0.669,11,-10.195,0,0.0542,0.00195,0.91,0.11199999999999999,0.0368,126.995,425757,4,2017,12.0
7woBwpP0uD72MQg55ruLJ5,0.479,0.99,5,-1.6159999999999999,0,0.0685,0.0032700000000000003,0.111,0.0687,0.44299999999999995,149.984,300800,4,2014,1.0
1CBGULXyqP8nUhX3wJ5eb3,0.336,0.6509999999999999,7,-5.797999999999999,1,0.0511,0.0115,1.89e-05,0.436,0.0397,180.109,173192,4,2020,26.0
1mea3bSkSGXuIRvnydlB5b,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.41700000000000004,138.015,242373,4,2008,80.0
5alvlkbIaMWqHab5ru3x0z,0.586,0.888,9,-7.803999999999999,1,0.0434,0.000554,0.821,0.858,0.132,144.996,433655,4,2019,2.0
01JPQ87UHeGysPVwTqMJHK,0.649,0.478,7,-7.502999999999999,0,0.0481,0.27399999999999997,0.0,0.17600000000000002,0.151,199.93400000000003,264098,4,2016,69.0
5O0HssN2SXcwqFobAJRNu0,0.491,0.993,1,0.45399999999999996,1,0.47,0.0346,4.58e-06,0.105,0.535,149.80200000000002,177633,4,2018,27.0
5nFzWpuOqDjiOsNKQsUvdN,0.812,0.46399999999999997,1,-11.773,1,0.122,0.0517,2.58e-06,0.121,0.509,184.268,244800,4,1996,31.0
5lumUm9WoOVKffbBBzWyWs,0.29,0.583,8,-6.789,1,0.0334,0.20600000000000002,0.943,0.0755,0.0819,149.939,161964,4,2019,9.0
6xdlJ06CRBeQSJLTlN05j7,0.675,0.861,0,-4.265,1,0.0655,0.000685,0.000398,0.11900000000000001,0.212,159.987,121495,4,2020,53.0
3RQRrdjDWOU8CmWaYXs1tG,0.47700000000000004,0.937,3,-5.263999999999999,0,0.057999999999999996,0.111,0.9059999999999999,0.126,0.491,189.17,144130,3,2017,20.0
6Z9x2fuHPLjOLbfSiTKxUQ,0.716,0.7120000000000001,4,-6.247000000000001,1,0.128,0.218,0.0,0.11199999999999999,0.562,169.956,197107,4,2012,57.0
6bBPMpcWL9JY1kafIg0KcE,0.858,0.67,0,-8.716000000000001,1,0.301,0.13699999999999998,0.0,0.32,0.578,199.96400000000003,201874,4,2019,42.0
3354J49VpkbZJho7Ztdzpw,0.599,0.5429999999999999,0,-9.226,1,0.0302,0.0129,0.00193,0.29100000000000004,0.624,182.21,272973,4,1997,67.0
2g4SumkFZpHOypfF5xng9Z,0.8959999999999999,0.457,8,-9.075,0,0.0777,0.22399999999999998,1.47e-06,0.0832,0.9209999999999999,200.08599999999998,223133,4,2001,44.0
20vRNeJLsAwo8uQjeA1CcR,0.688,0.848,10,-7.542000000000001,0,0.0448,0.000346,0.82,0.239,0.43700000000000006,129.003,410843,4,2020,6.0
3Ss0eiieioAfxQpoC0s4B1,0.61,0.992,1,-0.83,1,0.324,0.0247,0.0008820000000000001,0.35,0.5760000000000001,162.04399999999998,139325,4,2019,28.0
4CNsvz3l7IYBWohnRZ6Epl,0.525,0.937,5,-5.585,0,0.0445,0.00028,0.8270000000000001,0.152,0.33399999999999996,146.002,415890,4,2018,9.0
2lHOxFZSTtn9gGO9DAXGhM,0.659,0.982,2,-4.5089999999999995,1,0.0554,3.26e-05,0.7140000000000001,0.252,0.33399999999999996,144.986,374128,4,2020,1.0
1l8oQMzRJlT1bE51YnxLMu,0.397,0.9329999999999999,10,-2.932,0,0.0877,0.00456,0.0605,0.262,0.314,149.963,191942,3,2017,8.0
36rVUAsAX9qg1QbNDPTS6E,0.429,0.593,1,-9.674,1,0.405,0.0058,1.51e-06,0.13,0.442,167.016,164310,4,2019,5.0
29ZGAofuRXmVtvRnGDTIbc,0.304,0.932,2,-3.383,1,0.087,0.0048200000000000005,0.184,0.124,0.0924,155.062,186677,4,2019,34.0
05XOD1DkUO2yWmjfqkR8t8,0.807,0.759,11,-8.111,0,0.15,0.0103,0.237,0.0993,0.349,127.0,179528,4,2019,41.0
5dL5jv5GSCRoDhTtnY8maL,0.769,0.6459999999999999,1,-6.653,1,0.19899999999999998,0.0566,0.0,0.406,0.433,180.158,278693,4,2002,61.0
7hBcPszl4CETv7JLpchZpg,0.8029999999999999,0.48700000000000004,7,-10.154,1,0.0482,0.000147,0.927,0.10800000000000001,0.0437,125.0,402680,4,2017,19.0
0y080AoWs2PLxJZjuhjcEl,0.484,0.758,4,-5.01,1,0.0488,0.0458,0.0,0.295,0.33799999999999997,152.099,254347,4,2011,54.0
4gH4e5ENzVDg4N8fOp2vDP,0.884,0.807,8,-3.4619999999999997,0,0.325,0.0028399999999999996,0.0,0.111,0.9159999999999999,144.018,151859,4,2019,57.0
1HfMVBKM75vxSfsQ5VefZ5,0.505,0.34,4,-9.005,1,0.0438,0.5760000000000001,0.0,0.21,0.0916,203.986,206459,4,2019,22.0
2UcZEi2BIfz4wz2fxr6K3a,0.634,0.41600000000000004,1,-8.507,0,0.0446,0.39,1.4300000000000002e-05,0.445,0.384,163.0,193850,3,2020,60.0
4cB4ugFuITeyiK6k4jzqFi,0.871,0.87,9,-4.797,1,0.20199999999999999,0.0262,1.98e-06,0.109,0.83,150.14700000000002,183066,4,2020,45.0
5i89endpxMkdKUJtiW55Kk,0.735,0.6890000000000001,1,-3.452,1,0.0704,0.00122,0.0,0.355,0.337,143.987,179907,4,2020,1.0
2LTcRepFT9q59CZQ87NgdK,0.588,0.909,10,-6.2170000000000005,0,0.0685,0.00014199999999999998,0.877,0.536,0.0996,137.99200000000002,507826,4,2017,1.0
0XcDiAXPvYyLErphm1Stkz,0.62,0.8959999999999999,11,-9.246,1,0.0466,0.0016899999999999999,0.8640000000000001,0.12300000000000001,0.14,129.997,203627,4,2017,21.0
0tpRBp46DcBX982ujIzdBB,0.664,0.355,7,-16.636,0,0.41600000000000004,0.301,3.34e-05,0.0913,0.152,150.018,167662,4,2019,43.0
5YpZh8wfS4moRBk0ijNcXr,0.484,0.852,11,-4.442,0,0.27399999999999997,0.0317,0.0,0.0547,0.7659999999999999,207.15599999999998,249522,4,2007,62.0
0gOIts4YGihLlvwjg94oNA,0.53,0.855,4,-5.9110000000000005,1,0.0333,0.071,0.0,0.134,0.19699999999999998,149.945,231461,4,2018,39.0
7jpfi2fpcmOBsNLBPCawZg,0.513,0.9940000000000001,7,-2.9539999999999997,1,0.0926,0.0427,0.141,0.324,0.447,125.024,157440,4,2019,27.0
3geOxrDcoeBg522CPGCYvz,0.885,0.598,6,-6.662999999999999,1,0.37200000000000005,0.198,0.0,0.384,0.779,190.804,307120,4,1996,40.0
3QnnhaPU3yN3qIOP4b5sx6,0.408,0.871,0,-5.272,0,0.0688,0.0199,0.867,0.12300000000000001,0.5479999999999999,137.987,249239,4,2018,46.0
1xcOYJxDa5pObgxY1r0I9c,0.858,0.547,1,-5.822,1,0.29,0.213,0.0,0.10400000000000001,0.303,128.02,211883,4,2020,61.0
1xpXnpIpuvzpx9jz15baJF,0.6779999999999999,0.395,9,-8.639,0,0.12,0.41100000000000003,0.0054399999999999995,0.122,0.136,170.065,215067,4,2017,65.0
5T4jXWhwKE3j0MocUteRT4,0.446,0.741,7,-4.261,0,0.0393,0.0172,0.0,0.13,0.39,150.156,243200,4,2017,14.0
1XP0VR8KMArstV37bfzkt8,0.331,0.6679999999999999,3,-3.167,0,0.0415,0.0463,0.0,0.22699999999999998,0.152,145.13299999999998,339310,4,2018,48.0
0MNsYP2X7svnBKEjT6Q5w3,0.523,0.982,0,-5.178999999999999,1,0.0536,0.000531,0.807,0.299,0.431,144.998,439966,4,2017,30.0
1wsLx9XqN0bwma0UvlUrEK,0.613,0.574,3,-7.825,0,0.136,0.0505,0.0,0.0787,0.547,134.862,245394,4,2014,29.0
5Ry83hJBcoQpVI9IF7kaL0,0.861,0.5670000000000001,1,-6.276,1,0.0521,0.0117,0.000266,0.0737,0.89,134.03799999999998,158436,4,2020,46.0
49kToqJEmdODAK7B5zewPN,0.716,0.602,1,-9.574,1,0.0612,0.0216,0.10099999999999999,0.0865,0.18100000000000002,138.019,340978,4,2019,34.0
07vJFXE1iGLVQHeTwvRWuy,0.568,0.779,7,-9.779,1,0.0323,0.000519,0.929,0.066,0.0852,128.015,246009,4,2019,18.0
1iTb2vi8Bls7QY6CKL2gj2,0.111,0.9520000000000001,0,-4.864,0,0.131,0.0016300000000000002,0.00645,0.345,0.126,200.074,439213,4,2016,54.0
1Wr49tYvOuqiA0Jki2aNBN,0.688,0.8959999999999999,8,-6.687,1,0.064,0.000183,0.87,0.0739,0.105,145.019,379240,4,2017,13.0
7lnCmYYscC0mijoPe3Blx8,0.37,0.856,7,-5.489,1,0.401,0.40299999999999997,0.00967,0.18,0.0755,158.764,236301,5,2016,43.0
4xtHU3zyE3PL3XjaWXr8FF,0.442,0.986,5,-4.754,0,0.11599999999999999,0.00116,0.845,0.36700000000000005,0.27899999999999997,139.997,251979,4,2016,3.0
3kBD2xHIqKWXjLAGidDTSz,0.602,0.762,2,-6.149,0,0.0347,0.0498,0.008190000000000001,0.121,0.11199999999999999,184.04,159987,4,2017,73.0
7JtfhslfRCxqv2ol6spOnM,0.631,0.7120000000000001,6,-9.589,0,0.0373,0.00884,0.85,0.10400000000000001,0.0387,139.999,546857,4,2015,1.0
28sEfBdQ008wdQD5oPr8gI,0.534,0.698,7,-8.425,1,0.311,0.11599999999999999,0.0406,0.126,0.353,179.90400000000002,129347,4,2019,27.0
6YCUTOT1haFxtG72xAyvY7,0.6759999999999999,0.647,8,-9.852,1,0.0437,0.0109,0.41700000000000004,0.135,0.27399999999999997,150.017,150675,4,2020,2.0
5DjEc02fB2YtvC7vuXugxa,0.5489999999999999,0.924,11,-5.18,0,0.0855,0.000336,0.12,0.262,0.0764,131.964,306709,4,2020,10.0
7mgqBv89vRTBKlqeItOerl,0.49200000000000005,0.94,0,-6.496,1,0.083,0.00248,0.498,0.32899999999999996,0.0676,135.954,240060,4,2019,13.0
5atDiIpVLfZU7pHVz8ehAo,0.622,0.594,1,-10.09,1,0.462,0.171,0.0,0.109,0.49700000000000005,125.29299999999999,181603,5,2020,12.0
05bnEv2dpFzmGVLGdjD9UP,0.57,0.0279,1,-22.281999999999996,1,0.0588,0.8590000000000001,0.0892,0.254,0.28,169.804,163840,4,2017,66.0
7yyNaKHvH76G4tohz4cM7u,0.7170000000000001,0.986,11,-5.267,0,0.158,0.0012699999999999999,0.838,0.0222,0.109,129.989,330462,4,2019,49.0
7AgcqeRnfXaniwk5gJoqO4,0.693,0.573,10,-7.652,0,0.22,0.0142,0.0,0.0372,0.457,129.931,185893,3,2019,63.0
5FJd3Rr9SxOxS3X7REypm2,0.85,0.41100000000000003,11,-13.957,0,0.253,0.0916,0.0,0.159,0.37,192.044,220000,4,2018,26.0
4A8WgiMcJtganHuWpyWZo4,0.65,0.851,4,-6.544,0,0.0764,0.000785,0.852,0.0951,0.49,175.968,392727,4,2019,8.0
5mH6atbSCNHNKKhtV3hjn2,0.262,0.8,0,-2.864,1,0.0454,0.00982,0.0018800000000000002,0.282,0.106,199.518,181784,4,2019,23.0
4z8N08FaYz0APyea04QCqs,0.34,0.777,2,-7.263,1,0.14300000000000002,0.185,0.0,0.0784,0.42200000000000004,191.128,234159,4,2012,22.0
6o9wbBMpSu1y2OPtUPQCZY,0.807,0.97,1,-8.693999999999999,1,0.0638,0.000202,0.9359999999999999,0.0779,0.7709999999999999,123.008,407893,4,2019,10.0
3BMvwwL1zQnVnS913LBHAj,0.436,0.986,1,-3.042,1,0.0453,0.000573,0.0494,0.214,0.48,149.983,225504,4,2019,21.0
1TgDNhS1Ue9r32BNC3A1if,0.5329999999999999,0.589,8,-8.916,1,0.36,0.0666,0.000102,0.341,0.2,174.97799999999998,124000,4,2017,15.0
54bFM56PmE4YLRnqpW6Tha,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,188.018,174321,4,2020,79.0
08LKVScHdTYS9LfwWohVgR,0.608,0.977,10,-2.469,0,0.321,0.000763,0.185,0.406,0.307,150.037,222500,4,2020,48.0
6ahURoYPcNEq0BY4iYxiPK,0.597,0.9470000000000001,0,-7.125,0,0.0465,0.00037200000000000004,0.815,0.524,0.309,143.998,460267,4,2004,16.0
5133U56xCdZ1RQWn4t4RpM,0.589,0.961,7,-5.973,1,0.0495,3.54e-05,0.662,0.853,0.405,147.985,409010,4,2019,10.0
08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,190.158,202621,4,2018,79.0
41xjRFhZLzoFBYWqWNmpKQ,0.28,0.654,1,-8.896,1,0.0441,0.005229999999999999,0.5920000000000001,0.183,0.0558,202.12,171116,3,2019,8.0
0qrPU8wByqLjXFCykpixbr,0.8490000000000001,0.8440000000000001,11,-6.867999999999999,0,0.139,0.00218,0.0513,0.0672,0.33799999999999997,123.994,190222,4,2019,21.0
70VQ1xfN28Kr47QqWIglNc,0.804,0.8959999999999999,11,-6.045,1,0.0534,0.0038399999999999997,0.7340000000000001,0.0572,0.736,126.02,336000,4,2020,3.0
7qwWHj48apYH85I5RdGFvE,0.696,0.8320000000000001,8,-5.2139999999999995,0,0.0745,0.0406,0.907,0.0839,0.171,174.982,407314,4,2018,17.0
0nZBhCDeqHFqZnACA3YCfA,0.899,0.479,0,-4.122,0,0.321,0.11800000000000001,0.0,0.107,0.693,141.007,184088,4,2019,43.0
5iemVO9OZkHyGcj8jhqEoM,0.929,0.5579999999999999,6,-9.056000000000001,0,0.307,0.0126,0.0,0.1,0.741,194.018,160000,4,2019,24.0
3nwwzrNmmcTt5nSa5xx2S9,0.797,0.93,0,-6.647,1,0.0459,0.000246,0.395,0.06,0.467,126.01100000000001,162020,4,2018,47.0
7yzxlp26LMaTMyTcwPq0c7,0.475,0.996,6,-4.069,1,0.0606,0.12,0.363,0.299,0.304,149.996,278000,4,2011,7.0
5itzep0nGnq7hxCfFNsTIR,0.593,0.0668,11,-15.267999999999999,0,0.0722,0.9490000000000001,1.31e-05,0.19399999999999998,0.19,204.912,76974,4,2018,63.0
4BHzHISX21PYwGXiBEUQ70,0.8079999999999999,0.7709999999999999,4,-5.718999999999999,0,0.0645,0.0413,1.29e-06,0.18,0.47100000000000003,161.94,251859,4,2018,61.0
5za7Z0ahmNqnSNJ2W99xSy,0.612,0.966,1,-2.2319999999999998,1,0.38,0.0345,0.0,0.64,0.8320000000000001,139.97799999999998,98952,4,2017,15.0
3sNVsP50132BTNlImLx70i,0.36700000000000005,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.91299999999998,229147,4,2013,79.0
12kNt2d04dL7YJlkVks1mq,0.6920000000000001,0.978,5,-1.839,0,0.115,0.00045599999999999997,0.698,0.28600000000000003,0.48700000000000004,150.096,198406,4,2016,23.0
00U1MkSgp6j4X9TzlPOfOP,0.79,0.804,8,-5.507000000000001,1,0.0509,0.00041600000000000003,0.47,0.114,0.312,125.01100000000001,300631,4,2020,18.0
7iZDRMKj5Vic542vs8efrX,0.8059999999999999,0.5720000000000001,6,-11.573,1,0.3,0.0331,7e-05,0.0686,0.73,188.16400000000002,178267,4,2000,9.0
1PEs99XDnvdqkYH9w4SWR3,0.508,0.956,10,-3.37,1,0.0722,0.00633,0.000493,0.177,0.20800000000000002,135.04,183111,4,2019,7.0
5BlpJitglSGPBnwSyoRwve,0.609,0.5,1,-8.818999999999999,0,0.391,0.0963,0.0,0.132,0.223,155.563,203508,4,2020,1.0
1pmI6v326clr2x9j3RxPPh,0.7070000000000001,0.76,9,-7.077999999999999,1,0.39299999999999996,0.0468,0.0,0.17,0.45,186.138,92843,4,2020,43.0
7nwGhB63kiaFTVKDFe300A,0.6779999999999999,0.784,10,-7.294,0,0.0499,0.008020000000000001,0.8340000000000001,0.10099999999999999,0.22699999999999998,140.016,404571,4,2020,9.0
6kP92fKzIyVJtNobCRsZ6G,0.653,0.41,5,-13.26,1,0.0912,0.368,0.0,0.10800000000000001,0.11900000000000001,128.045,204535,4,2016,50.0
61M91J8cKN4v2wu8iNX3hN,0.45399999999999996,0.956,1,-4.747,1,0.0635,0.00117,0.00268,0.29600000000000004,0.0728,130.98,202214,4,2020,21.0
57fATrvFj9QSxuZMR9fpZO,0.7859999999999999,0.736,10,-5.6770000000000005,0,0.254,0.171,0.0462,0.35700000000000004,0.513,170.09799999999998,80776,4,2020,38.0
0ArKrFIyDj1mOFLj2IdVjg,0.35600000000000004,0.8740000000000001,7,-5.8229999999999995,1,0.0559,0.0024100000000000002,0.764,0.0912,0.5329999999999999,141.977,422535,4,2015,31.0
5nwNMtDeyrP4qZSer14QIb,0.395,0.8340000000000001,8,-8.948,0,0.0591,0.000731,0.688,0.307,0.134,130.316,243434,4,2016,2.0
4GtN7yHlsvQanJfp2Qzw1A,0.34600000000000003,0.753,10,-4.606,0,0.273,0.0229,0.0641,0.3,0.184,158.55,164640,4,2010,46.0
7dQLzGuOPiJ4h6sI3MXW4j,0.552,0.275,10,-11.690999999999999,0,0.0311,0.349,0.00441,0.11199999999999999,0.14800000000000002,170.018,248555,4,2016,50.0
574bfLyAopAww6y1suvOiU,0.581,0.9540000000000001,1,-6.212999999999999,1,0.107,0.0188,0.8,0.10400000000000001,0.23600000000000002,143.039,516923,4,2019,3.0
0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.40399999999999997,9,-5.912999999999999,0,0.13,0.45299999999999996,1.57e-06,0.0801,0.759,204.018,236507,4,2003,65.0
6wz7bXgfOdOJV2da7IQiSu,0.415,0.904,8,-5.545,0,0.0496,0.0786,2.7300000000000003e-05,0.179,0.0594,149.942,278400,4,2012,6.0
0KmAbZXpvciiFQJdSwB9S7,0.672,0.8420000000000001,11,-3.971,0,0.11199999999999999,0.0944,0.00199,0.34299999999999997,0.33299999999999996,152.99,115309,4,2019,18.0
39thb503McrgZVPvkuyjHz,0.831,0.569,6,-7.739,0,0.593,0.129,2.31e-06,0.0969,0.518,153.918,170349,4,2019,44.0
0QdJ8cWC5KDeOk5MxF7zcX,0.743,0.7140000000000001,1,-5.414,1,0.359,0.0343,0.0,0.109,0.319,160.001,208865,4,2019,4.0
5rb9QrpfcKFHM1EUbSIurX,0.894,0.7909999999999999,2,-4.699,1,0.11199999999999999,0.0183,0.0,0.0388,0.583,105.01799999999999,250373,4,2004,82.0
4TWbHiiPkyJuYNYaiWzWJa,0.48700000000000004,0.9590000000000001,5,-7.664,0,0.0476,0.000705,0.375,0.616,0.243,137.983,398261,4,2018,5.0
1EwVGn59GK5mdRM5borlbC,0.816,0.57,2,-7.724,1,0.39799999999999996,0.00139,0.0,0.16699999999999998,0.313,186.11599999999999,195239,4,2019,22.0
6aD0Es1eyfVqpYZKJm9WkC,0.7829999999999999,0.598,10,-10.59,1,0.292,0.32799999999999996,0.0,0.11800000000000001,0.452,194.02200000000002,160713,4,2017,60.0
6hXqCMHyjuPu9yPn2LiD48,0.5329999999999999,0.975,8,-6.316,0,0.0483,1.4000000000000001e-05,0.912,0.76,0.575,144.994,377928,4,2014,15.0
22FHPyc3f1rCJ8K0Ubws0Y,0.688,0.836,7,-4.833,1,0.0956,0.531,0.0,0.0867,0.53,127.963,89281,4,2019,43.0
66PIbkYmLkf5E2Yj2C42Pz,0.807,0.809,11,-9.943999999999999,1,0.0465,0.0001,0.8370000000000001,0.0412,0.948,123.021,390240,4,2018,3.0
6O6jYPwFgoAtNg2LvZ6fNt,0.8079999999999999,0.716,4,-3.7739999999999996,0,0.0338,0.00515,1.7899999999999998e-05,0.182,0.35200000000000004,180.018,231653,4,1996,24.0
1hEQrXyNxC2whZnqnHbe3a,0.649,0.758,0,-9.968,1,0.0432,5.6999999999999996e-05,0.898,0.145,0.0355,126.009,472000,4,2015,5.0
2RffPFHgis3KhTCOwu9gRN,0.799,0.765,11,-2.681,1,0.217,0.0011,0.0256,0.14,0.0697,145.045,251586,4,2017,21.0
1RZwfy4hD9ixk4XcIQpyW1,0.61,0.75,1,-5.811,1,0.146,0.201,0.0,0.946,0.627,190.09599999999998,226867,4,2004,48.0
5jUbmkU6rjKGsynCNZEct2,0.741,0.609,11,-10.505,0,0.0899,0.242,0.585,0.10300000000000001,0.0465,128.002,440842,4,2017,51.0
7Gb3ferGAOy7oBEwIGcLai,0.892,0.354,7,-18.62,1,0.3,0.0108,0.934,0.0966,0.322,139.996,232448,3,2019,2.0
5nNTzExcnw0YbjCJPH6Hx8,0.47600000000000003,0.628,5,-4.5760000000000005,1,0.0308,0.0343,7.780000000000001e-05,0.13,0.602,173.833,212573,4,2006,44.0
3hRV0jL3vUpRrcy398teAU,0.544,0.369,2,-9.514,1,0.038,0.9690000000000001,0.27899999999999997,0.639,0.102,174.02,208212,3,2015,82.0
5PbFD3AIyunz5HxocduA9e,0.52,0.847,9,-5.3,1,0.42700000000000005,0.272,0.0,0.325,0.799,177.37099999999998,302013,4,2004,58.0
02TPansZwYWRrDEZn8QbOh,0.67,0.47100000000000003,1,-5.347,0,0.0407,0.486,0.0,0.0897,0.627,192.03400000000002,140042,4,2020,48.0
4kj2ewCFG8aHwtvBlZgjKV,0.612,0.71,9,-7.757000000000001,1,0.0658,0.00108,0.0134,0.105,0.0498,120.008,212818,4,2019,3.0
2GDurWqMjyoIN4tufyWMHw,0.8809999999999999,0.369,10,-10.844000000000001,1,0.19399999999999998,0.354,0.00379,0.0988,0.10099999999999999,153.97799999999998,205668,4,2017,41.0
1s70cjkrdj9lpEeQQlmS9l,0.632,0.946,0,-2.784,0,0.27699999999999997,0.192,0.0,0.495,0.324,125.061,169062,3,2017,71.0
5soIZB93fAOG11xJ7OQKrx,0.546,0.8909999999999999,8,-7.13,0,0.297,0.0587,5.9499999999999996e-05,0.0934,0.292,151.18,208213,4,2011,49.0
1nufXiTCTTAeJfO9hLHvO8,0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65e-05,0.13699999999999998,0.408,125.85,170079,4,2019,56.0
6f0CsFarNMeOJK2z3ZNzaV,0.498,0.996,1,-5.221,1,0.0813,0.0017,0.975,0.813,0.0339,147.036,240000,4,2020,12.0
3hS09taaZ17QdI99MxmELW,0.76,0.884,6,-9.298,1,0.0503,0.00122,0.9129999999999999,0.0703,0.336,122.98899999999999,218767,4,2019,9.0
2EXk54YkJfhlG2OYnAeX4w,0.574,0.9229999999999999,5,-4.888,0,0.17,0.098,7.88e-06,0.29,0.263,155.049,211873,3,2017,18.0
0RjiJteeECFI6q4swnKeHt,0.7020000000000001,0.773,7,-8.921,1,0.05,0.244,0.917,0.141,0.185,140.006,229714,4,2014,10.0
3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.11900000000000001,0.758,93.37200000000001,210747,4,2018,77.0
4y8xXLG9O3Rbl6e1KaNRTG,0.654,0.836,1,-3.8819999999999997,0,0.14,0.478,0.0,0.18,0.154,184.25599999999997,183349,4,2019,58.0
00Dj0k3r0a6HKTLanwET8L,0.765,0.879,5,-2.431,0,0.0569,0.0555,0.0,0.134,0.541,142.332,259533,4,2009,25.0
4dThdMHeuz3sG9jAP8hXnm,0.847,0.519,1,-10.712,0,0.138,0.0612,0.8490000000000001,0.732,0.0861,127.993,455625,4,2017,9.0
